Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","46","Congo","5510","Production","388","Tomatoes","2016","2016","tonnes","4149","Im","FAO data based on imputation methodology"
"QC","Crops","46","Congo","5510","Production","388","Tomatoes","2017","2017","tonnes","4250","Im","FAO data based on imputation methodology"
"QC","Crops","46","Congo","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","38105","Im","FAO data based on imputation methodology"
"QC","Crops","46","Congo","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","38266","Im","FAO data based on imputation methodology"
"QC","Crops","46","Congo","5510","Production","137","Yams","2016","2016","tonnes","15479","Im","FAO data based on imputation methodology"
"QC","Crops","46","Congo","5510","Production","137","Yams","2017","2017","tonnes","15717","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","572","Avocados","2016","2016","tonnes","12","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","572","Avocados","2017","2017","tonnes","13","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","486","Bananas","2016","2016","tonnes","27","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","486","Bananas","2017","2017","tonnes","27","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","125","Cassava","2016","2016","tonnes","558","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","125","Cassava","2017","2017","tonnes","475","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","249","Coconuts","2016","2016","tonnes","1792","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","249","Coconuts","2017","2017","tonnes","1759","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","656","Coffee, green","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","656","Coffee, green","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","337","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","337","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","7","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","507","Grapefruit (inc. pomelos)","2017","2017","tonnes","7","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","497","Lemons and limes","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","497","Lemons and limes","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","211","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","213","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","490","Oranges","2016","2016","tonnes","23","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","490","Oranges","2017","2017","tonnes","23","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","600","Papayas","2016","2016","tonnes","541","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","600","Papayas","2017","2017","tonnes","500","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","574","Pineapples","2016","2016","tonnes","22","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","574","Pineapples","2017","2017","tonnes","25","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","149","Roots and tubers, nes","2016","2016","tonnes","1415","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","149","Roots and tubers, nes","2017","2017","tonnes","1376","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","122","Sweet potatoes","2016","2016","tonnes","368","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","122","Sweet potatoes","2017","2017","tonnes","367","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","388","Tomatoes","2016","2016","tonnes","277","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","388","Tomatoes","2017","2017","tonnes","274","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","692","Vanilla","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","692","Vanilla","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","1635","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","1656","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","567","Watermelons","2016","2016","tonnes","106","Im","FAO data based on imputation methodology"
"QC","Crops","47","Cook Islands","5510","Production","567","Watermelons","2017","2017","tonnes","105","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","366","Artichokes","2016","2016","tonnes","25","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","366","Artichokes","2017","2017","tonnes","23","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","367","Asparagus","2016","2016","tonnes","147","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","367","Asparagus","2017","2017","tonnes","151","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","572","Avocados","2016","2016","tonnes","12158","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","572","Avocados","2017","2017","tonnes","12158","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","486","Bananas","2016","2016","tonnes","2417876","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","486","Bananas","2017","2017","tonnes","2552822","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","176","Beans, dry","2016","2016","tonnes","16474","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","176","Beans, dry","2017","2017","tonnes","9143","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","414","Beans, green","2016","2016","tonnes","472","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","414","Beans, green","2017","2017","tonnes","496","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","558","Berries nes","2016","2016","tonnes","831","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","558","Berries nes","2017","2017","tonnes","818","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","358","Cabbages and other brassicas","2016","2016","tonnes","32510","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","12690","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","426","Carrots and turnips","2016","2016","tonnes","33500","F","FAO estimate"
"QC","Crops","48","Costa Rica","5510","Production","426","Carrots and turnips","2017","2017","tonnes","15390","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","125","Cassava","2016","2016","tonnes","151590","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","125","Cassava","2017","2017","tonnes","149940","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","393","Cauliflowers and broccoli","2016","2016","tonnes","373","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","375","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","715","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","715","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","661","Cocoa, beans","2016","2016","tonnes","650","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","661","Cocoa, beans","2017","2017","tonnes","545","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","249","Coconuts","2016","2016","tonnes","14078","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","249","Coconuts","2017","2017","tonnes","14559","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","656","Coffee, green","2016","2016","tonnes","93720","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","656","Coffee, green","2017","2017","tonnes","90390","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","397","Cucumbers and gherkins","2016","2016","tonnes","1631","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","1668","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","399","Eggplants (aubergines)","2016","2016","tonnes","90","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","91","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","277401","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","283284","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","603","Fruit, tropical fresh nes","2016","2016","tonnes","11030","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","603","Fruit, tropical fresh nes","2017","2017","tonnes","11030","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","720","Ginger","2016","2016","tonnes","3708","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","720","Ginger","2017","2017","tonnes","3888","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","20690","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","507","Grapefruit (inc. pomelos)","2017","2017","tonnes","20874","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","242","Groundnuts, with shell","2016","2016","tonnes","223","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","242","Groundnuts, with shell","2017","2017","tonnes","223","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","407","Leeks, other alliaceous vegetables","2016","2016","tonnes","78","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","407","Leeks, other alliaceous vegetables","2017","2017","tonnes","80","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","497","Lemons and limes","2016","2016","tonnes","37272","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","497","Lemons and limes","2017","2017","tonnes","38885","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","372","Lettuce and chicory","2016","2016","tonnes","561","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","372","Lettuce and chicory","2017","2017","tonnes","573","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","56","Maize","2016","2016","tonnes","9542","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","56","Maize","2017","2017","tonnes","6865","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","38642","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","38462","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","809","Manila fibre (abaca)","2016","2016","tonnes","1246","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","809","Manila fibre (abaca)","2017","2017","tonnes","1247","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","568","Melons, other (inc.cantaloupes)","2016","2016","tonnes","150261","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","141073","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","234","Nuts, nes","2016","2016","tonnes","34","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","234","Nuts, nes","2017","2017","tonnes","34","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","254","Oil palm fruit","2016","2016","tonnes","1089448","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","254","Oil palm fruit","2017","2017","tonnes","1095800","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","339","Oilseeds nes","2016","2016","tonnes","12094","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","339","Oilseeds nes","2017","2017","tonnes","12489","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","403","Onions, dry","2016","2016","tonnes","35181","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","403","Onions, dry","2017","2017","tonnes","37155","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","402","Onions, shallots, green","2016","2016","tonnes","96","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","402","Onions, shallots, green","2017","2017","tonnes","99","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","490","Oranges","2016","2016","tonnes","230855","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","490","Oranges","2017","2017","tonnes","234877","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","600","Papayas","2016","2016","tonnes","100000","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","600","Papayas","2017","2017","tonnes","54000","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","687","Pepper (piper spp.)","2016","2016","tonnes","2254","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","687","Pepper (piper spp.)","2017","2017","tonnes","2352","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","574","Pineapples","2016","2016","tonnes","2930661","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","574","Pineapples","2017","2017","tonnes","3056445","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","489","Plantains and others","2016","2016","tonnes","110000","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","489","Plantains and others","2017","2017","tonnes","110000","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","116","Potatoes","2016","2016","tonnes","97979","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","116","Potatoes","2017","2017","tonnes","82827","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","27","Rice, paddy","2016","2016","tonnes","203931","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","27","Rice, paddy","2017","2017","tonnes","152180","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","149","Roots and tubers, nes","2016","2016","tonnes","13999","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","149","Roots and tubers, nes","2017","2017","tonnes","13554","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","836","Rubber, natural","2016","2016","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","836","Rubber, natural","2017","2017","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","328","Seed cotton","2016","2016","tonnes","690","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","328","Seed cotton","2017","2017","tonnes","705","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","289","Sesame seed","2016","2016","tonnes","156","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","289","Sesame seed","2017","2017","tonnes","156","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","83","Sorghum","2016","2016","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","83","Sorghum","2017","2017","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","236","Soybeans","2016","2016","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","236","Soybeans","2017","2017","tonnes","","M","Data not available"
"QC","Crops","48","Costa Rica","5510","Production","373","Spinach","2016","2016","tonnes","66","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","373","Spinach","2017","2017","tonnes","69","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","544","Strawberries","2016","2016","tonnes","4669","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","544","Strawberries","2017","2017","tonnes","4300","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","156","Sugar cane","2016","2016","tonnes","4158370","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","156","Sugar cane","2017","2017","tonnes","4142143","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","122","Sweet potatoes","2016","2016","tonnes","236","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","122","Sweet potatoes","2017","2017","tonnes","181","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","826","Tobacco, unmanufactured","2016","2016","tonnes","14","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","14","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","388","Tomatoes","2016","2016","tonnes","57238","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","388","Tomatoes","2017","2017","tonnes","57238","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","463","Vegetables, fresh nes","2016","2016","tonnes","48177","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","48444","Im","FAO data based on imputation methodology"
"QC","Crops","48","Costa Rica","5510","Production","567","Watermelons","2016","2016","tonnes","102934","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","567","Watermelons","2017","2017","tonnes","106764","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","137","Yams","2016","2016","tonnes","23625","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","137","Yams","2017","2017","tonnes","23625","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","135","Yautia (cocoyam)","2016","2016","tonnes","28392","","Official data"
"QC","Crops","48","Costa Rica","5510","Production","135","Yautia (cocoyam)","2017","2017","tonnes","30816","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","221","Almonds, with shell","2016","2016","tonnes","1792","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","221","Almonds, with shell","2017","2017","tonnes","1889","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","572","Avocados","2016","2016","tonnes","36349","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","572","Avocados","2017","2017","tonnes","37307","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","486","Bananas","2016","2016","tonnes","376576","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","486","Bananas","2017","2017","tonnes","400000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","176","Beans, dry","2016","2016","tonnes","39206","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","176","Beans, dry","2017","2017","tonnes","40322","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","414","Beans, green","2016","2016","tonnes","4807","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","414","Beans, green","2017","2017","tonnes","4862","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","216","Brazil nuts, with shell","2016","2016","tonnes","20117","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","216","Brazil nuts, with shell","2017","2017","tonnes","19356","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","217","Cashew nuts, with shell","2016","2016","tonnes","650000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","217","Cashew nuts, with shell","2017","2017","tonnes","711000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","125","Cassava","2016","2016","tonnes","4548000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","125","Cassava","2017","2017","tonnes","5367000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","689","Chillies and peppers, dry","2016","2016","tonnes","148077","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","689","Chillies and peppers, dry","2017","2017","tonnes","156743","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","26940","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","27041","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","661","Cocoa, beans","2016","2016","tonnes","1634000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","661","Cocoa, beans","2017","2017","tonnes","2034000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","249","Coconuts","2016","2016","tonnes","142942","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","249","Coconuts","2017","2017","tonnes","140838","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","656","Coffee, green","2016","2016","tonnes","106000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","656","Coffee, green","2017","2017","tonnes","103514","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","813","Coir","2016","2016","tonnes","2164","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","813","Coir","2017","2017","tonnes","2164","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","397","Cucumbers and gherkins","2016","2016","tonnes","21314","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","21318","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","399","Eggplants (aubergines)","2016","2016","tonnes","96000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","99000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","94","Fonio","2016","2016","tonnes","20000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","94","Fonio","2017","2017","tonnes","20000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","512","Fruit, citrus nes","2016","2016","tonnes","43059","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","43351","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","21601","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","22152","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","603","Fruit, tropical fresh nes","2016","2016","tonnes","48465","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","603","Fruit, tropical fresh nes","2017","2017","tonnes","48771","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","720","Ginger","2016","2016","tonnes","7109","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","720","Ginger","2017","2017","tonnes","7240","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","24467","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","507","Grapefruit (inc. pomelos)","2017","2017","tonnes","24931","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","242","Groundnuts, with shell","2016","2016","tonnes","190000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","242","Groundnuts, with shell","2017","2017","tonnes","202000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","263","Karite nuts (sheanuts)","2016","2016","tonnes","31336","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","263","Karite nuts (sheanuts)","2017","2017","tonnes","31492","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","224","Kola nuts","2016","2016","tonnes","55183","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","224","Kola nuts","2017","2017","tonnes","54830","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","56","Maize","2016","2016","tonnes","967000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","56","Maize","2017","2017","tonnes","1025000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","446","Maize, green","2016","2016","tonnes","202047","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","446","Maize, green","2017","2017","tonnes","200518","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","571","Mangoes, mangosteens, guavas","2016","2016","tonnes","100000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","571","Mangoes, mangosteens, guavas","2017","2017","tonnes","100000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","79","Millet","2016","2016","tonnes","58000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","79","Millet","2017","2017","tonnes","62000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","234","Nuts, nes","2016","2016","tonnes","8327","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","234","Nuts, nes","2017","2017","tonnes","8632","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","254","Oil palm fruit","2016","2016","tonnes","2019000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","254","Oil palm fruit","2017","2017","tonnes","2227000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","339","Oilseeds nes","2016","2016","tonnes","6251","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","339","Oilseeds nes","2017","2017","tonnes","6447","Im","FAO data based on imputation methodology"
"QC","Crops","107","Côte d'Ivoire","5510","Production","430","Okra","2016","2016","tonnes","153000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","430","Okra","2017","2017","tonnes","158000","","Official data"
"QC","Crops","107","Côte d'Ivoire","5510","Production","402","Onions, shallots, green","2016","2016","tonnes","7700","Im","FAO data based on imputation methodology"
